user_id,week_start,orders_count,net_revenue,coupon_orders_count,avg_discount_pct,cod_orders_count,payment_failures_count,risk_score_avg,refunds_count,refund_amount,rto_count
U01813,2024-02-19,1,3970,1,17.600664176006642,1,0,42.0,2,3670,0
U01815,2024-12-09,1,1799,0,45.51786795881284,0,0,36.0,0,0,0
U01816,2024-04-01,1,8137,1,5.4057196000930015,0,1,46.0,0,0,1
U01817,2024-12-02,1,6090,0,12.197231833910035,0,0,15.0,2,1630,1
U01818,2024-03-18,1,9845,1,13.874551657772724,0,0,10.0,0,0,0
U01820,2024-08-12,1,12503,1,1.0916857843525039,0,0,18.0,2,1012,0
U01820,2024-09-09,1,784,0,61.568627450980394,0,0,32.0,0,0,0
U01820,2024-09-23,1,10236,0,16.23567921440262,0,0,30.0,2,2528,0
U01822,2024-01-22,1,13198,0,6.264204545454545,0,0,21.0,0,0,0
U01822,2024-08-26,1,2135,0,2.822030040964952,0,0,21.0,0,0,0
U01822,2024-12-16,1,7546,0,7.694189602446483,0,2,22.0,2,1154,0
U01823,2024-05-06,1,11068,0,0.2613318915022078,1,1,15.0,1,1180,1
U01824,2024-03-11,1,3004,0,31.773790597320005,0,1,36.0,0,0,0
U01824,2024-06-24,1,5507,0,13.097680290358213,1,2,35.0,0,0,0
U01824,2024-07-15,1,7407,1,11.810929872603882,0,2,24.0,0,0,1
U01824,2024-07-22,1,12171,0,7.388525338609039,1,0,36.0,1,1469,1
U01824,2024-09-09,1,13194,0,5.133735979292493,1,0,24.0,0,0,0
U01825,2024-01-29,1,4824,1,18.29268292682927,1,0,31.0,2,2010,0
U01825,2024-12-09,1,5031,1,25.52183567727609,0,0,17.0,0,0,0
U01826,2024-01-08,1,10744,1,8.600595491280307,0,0,21.0,0,0,0
U01827,2024-05-27,1,9781,0,13.13499111900533,0,0,17.0,0,0,0
U01827,2024-08-12,1,3290,0,25.63291139240506,0,0,19.0,0,0,1
U01828,2024-01-08,1,7524,1,12.592936802973979,0,0,8.0,0,0,1
U01828,2024-01-29,1,2579,1,30.968950749464668,0,0,13.0,1,1048,0
U01828,2024-02-12,1,1449,0,12.972972972972974,0,0,3.0,0,0,1
U01828,2024-03-18,1,4838,0,4.782523125369022,0,0,0.0,1,565,1
U01829,2024-07-08,1,8616,0,12.314268267860777,0,0,14.0,0,0,1
U01829,2024-09-30,1,12387,1,8.925814278361885,1,0,39.0,1,738,0
U01829,2024-11-11,1,281,1,85.24159663865547,1,0,35.0,0,0,1
U01830,2024-01-22,1,4018,1,17.596390484003283,0,0,30.0,0,0,1
U01830,2024-07-08,1,7512,0,19.974432726110578,0,0,33.0,2,2486,0
U01831,2024-10-07,1,7977,0,6.351256163418643,0,1,11.0,0,0,1
U01831,2024-10-14,1,9581,0,2.3343527013251784,0,3,31.0,2,2710,1
U01834,2024-09-30,1,8106,0,4.002842254855519,1,0,30.0,1,1190,1
U01835,2024-04-29,1,6905,0,16.18111192036902,0,0,25.0,0,0,0
U01835,2024-12-30,1,4415,0,17.291120269763958,0,0,2.0,2,1212,0
U01837,2024-06-03,1,12705,1,1.0282776349614395,0,0,13.0,1,1285,1
U01837,2024-08-19,1,2785,0,15.50364077669903,1,1,42.0,1,1126,1
U01837,2024-09-23,1,10446,0,6.448146157979581,0,0,20.0,2,2442,0
U01839,2024-01-08,1,6921,0,1.6344513928368392,0,0,19.0,0,0,0
U01839,2024-02-19,1,8552,1,7.194791101465002,0,0,28.0,2,3010,0
U01839,2024-05-20,1,8758,0,5.339386078685689,0,2,27.0,2,3420,1
U01839,2024-07-22,1,9078,0,14.52782223896055,0,0,8.0,1,766,1
U01842,2024-11-18,1,8269,0,19.358299200312075,1,0,10.0,2,1310,0
U01842,2024-12-16,1,13297,1,9.185903565086736,1,0,25.0,1,1363,0
U01843,2024-06-24,1,-306,0,155.53539019963702,0,1,34.0,2,3370,0
U01844,2024-03-18,1,4980,1,13.796087934914317,1,0,14.0,2,2392,1
U01844,2024-06-10,1,9937,0,15.068376068376068,0,0,12.0,0,0,1
U01846,2024-07-29,1,11483,0,2.4715474774927806,0,0,16.0,0,0,1
U01846,2024-09-02,1,625,0,64.64932126696833,1,0,40.0,0,0,1
U01846,2024-10-14,1,87,0,94.86725663716814,0,1,27.0,1,1419,1
U01847,2024-05-13,1,13157,1,3.5834676828374614,0,0,10.0,0,0,1
U01848,2024-01-15,1,2702,0,39.1989198919892,0,0,15.0,0,0,1
U01848,2024-03-04,1,4513,1,24.64518283519786,1,0,30.0,1,1461,0
U01848,2024-12-23,1,4989,0,25.101336135715357,1,0,29.0,2,2952,1
U01849,2024-12-23,1,13143,1,1.506294964028777,1,0,19.0,1,1466,1
U01850,2024-02-19,1,6934,0,10.448146713160273,1,0,29.0,0,0,1
U01851,2024-03-25,1,-833,0,176.8450184501845,1,0,33.0,1,1547,1
U01851,2024-09-23,1,8067,0,4.701712935617248,0,0,28.0,1,1062,1
U01852,2024-03-25,1,14734,0,0.5937120496559168,0,0,7.0,0,0,1
U01852,2024-05-27,1,8186,0,8.310931899641577,0,0,25.0,2,2942,1
U01852,2024-10-21,1,4723,0,19.622191967324714,0,0,23.0,0,0,1
U01852,2024-12-16,1,8576,1,17.25202624469317,0,0,13.0,1,799,0
U01853,2024-01-22,1,99,0,94.6341463414634,0,0,27.0,0,0,1
U01853,2024-12-16,1,4232,1,0.5639097744360901,0,0,18.0,2,1640,0
U01854,2024-03-11,1,11758,1,8.84564694937592,1,3,30.0,1,1647,1
U01854,2024-06-03,1,2653,0,31.411582213029988,0,0,21.0,2,3514,0
U01855,2024-08-26,1,3839,0,27.607014897227984,0,0,26.0,0,0,1
U01855,2024-09-23,1,8591,1,10.435779816513762,1,0,39.0,0,0,0
U01856,2024-01-15,1,337,1,57.61006289308176,0,0,54.0,1,1719,1
U01856,2024-02-12,1,9433,1,3.3702110223314894,0,0,15.0,0,0,1
U01856,2024-04-01,2,16301,0,8.349102627867605,0,1,23.0,2,3202,0
U01856,2024-07-22,1,13973,1,2.4572425828970332,0,0,10.0,1,1499,0
U01857,2024-04-15,1,-1399,1,354.82695810564667,0,0,38.0,2,3990,0
U01857,2024-11-11,1,1330,1,50.018789928598274,0,0,31.0,2,2850,1
U01857,2024-12-23,1,9922,0,3.2566302652106085,1,0,42.0,1,1044,0
U01858,2024-09-16,1,9146,1,7.774528587274378,0,0,17.0,2,1040,1
U01859,2024-06-17,1,7321,0,3.4678270042194095,1,0,19.0,1,1154,1
U01862,2024-10-21,1,1398,0,37.70053475935829,0,1,30.0,1,1842,0
U01864,2024-02-19,1,7199,0,6.177505538902646,0,2,41.0,2,2910,1
U01864,2024-05-13,1,3159,0,22.345132743362832,0,0,33.0,2,2470,0
U01864,2024-06-10,1,11213,0,6.183065595716198,0,0,12.0,1,1318,0
U01864,2024-07-08,1,13299,1,6.973978735310577,0,0,16.0,0,0,0
U01864,2024-08-12,1,1955,0,26.997759522031366,1,0,29.0,0,0,0
U01866,2024-03-18,1,10274,1,6.010429054981246,0,0,19.0,2,1762,0
U01866,2024-10-14,1,7127,0,6.186652626036594,0,0,13.0,0,0,1
U01867,2024-01-15,1,10541,1,5.664936459638446,0,1,10.0,0,0,1
U01867,2024-09-16,1,2149,1,19.180142910868746,1,2,26.0,1,1512,1
U01869,2024-02-19,1,5803,0,8.049437490096658,0,1,21.0,1,1660,1
U01869,2024-08-26,1,13409,0,2.1883434240280106,0,0,30.0,0,0,1
U01871,2024-06-03,1,11323,1,4.816745124411567,0,0,18.0,2,1664,1
U01876,2024-07-22,1,516,0,75.77464788732394,0,1,39.0,0,0,1
U01876,2024-08-19,1,13030,0,7.889155945143503,1,0,34.0,1,1660,1
U01876,2024-10-14,1,6781,0,1.6391064693936757,0,0,41.0,0,0,0
U01876,2024-10-28,1,10813,1,15.285177060482608,0,2,18.0,0,0,1
U01878,2024-08-26,1,9932,0,7.780872794800371,0,0,19.0,2,1756,1
U01879,2024-10-28,1,4917,0,22.979323308270676,0,0,25.0,0,0,0
U01880,2024-11-18,1,759,0,20.9375,1,1,33.0,1,763,1
U01881,2024-12-02,1,-209,1,139.6584440227704,0,0,32.0,1,1003,0
U01882,2024-03-04,1,1155,1,60.390946502057616,0,0,41.0,2,2314,1
U01882,2024-12-23,1,11303,1,6.602214509998347,0,0,24.0,2,1158,0
U01883,2024-03-18,1,8193,1,13.730651784774139,0,0,17.0,0,0,0
U01884,2024-10-21,1,12260,0,10.386667641254295,1,0,23.0,0,0,1
U01885,2024-01-22,1,12563,1,13.046788482834994,1,0,15.0,2,3678,0
U01885,2024-08-05,1,13877,0,6.350384667296531,1,0,20.0,2,2496,0
U01885,2024-09-30,1,4441,1,11.33958874026752,0,0,6.0,1,1902,1
U01886,2024-02-26,1,98,0,94.84481851657023,0,0,16.0,1,1271,0
U01888,2024-01-08,1,7841,0,7.589864466705952,1,1,49.0,0,0,1
U01888,2024-09-09,1,5207,1,8.117169578260103,0,0,20.0,0,0,1
U01889,2024-11-11,1,1899,1,47.11779448621554,0,0,31.0,2,1924,0
U01890,2024-02-19,1,128,1,92.05955334987593,0,1,25.0,0,0,1
U01890,2024-12-02,2,14911,0,8.590679897393706,0,1,14.0,2,3364,0
U01891,2024-03-11,1,72,0,95.86444572085009,0,3,56.0,2,2782,0
U01891,2024-08-19,1,10395,1,3.040761123029568,0,0,10.0,0,0,0
U01891,2024-09-02,1,10634,1,13.516590761223163,0,0,7.0,0,0,1
U01891,2024-11-25,1,-849,0,183.07240704500978,0,0,33.0,0,0,1
U01893,2024-10-28,1,2745,0,5.92871830020562,0,0,26.0,1,968,1
U01894,2024-10-14,1,7091,1,10.658939145772962,0,0,13.0,1,1576,0
U01896,2024-03-25,1,6919,1,17.650559390621282,1,0,19.0,1,1407,0
U01896,2024-10-07,1,5185,0,25.481460189709686,0,0,0.0,2,1668,0
U01896,2024-11-04,1,10312,0,8.17453250222618,0,0,8.0,2,2236,0
U01897,2024-09-23,1,7105,0,15.011961722488037,0,0,27.0,1,851,1
U01899,2024-11-18,1,2417,1,40.30624845640899,0,0,37.0,0,0,1
U01900,2024-01-29,1,9751,1,9.225470117296593,0,0,18.0,2,3482,0
U01900,2024-04-15,1,13583,0,7.4412265758092,0,0,18.0,0,0,0
U01900,2024-09-23,1,9563,0,14.94263097038157,0,1,22.0,0,0,1
U01901,2024-01-22,1,5818,1,16.85007860511648,0,0,9.0,2,1300,1
U01901,2024-01-29,1,3995,1,21.078625049387593,0,0,23.0,2,3816,0
U01901,2024-06-17,1,6480,0,2.848575712143928,1,0,20.0,0,0,1
U01901,2024-12-16,1,781,1,12.345679012345679,1,0,32.0,1,1966,1
U01902,2024-02-05,1,11652,0,5.712898527269785,0,0,15.0,2,2448,1
U01902,2024-04-15,1,1910,1,45.73863636363637,0,0,39.0,2,1348,1
U01902,2024-05-13,1,6579,1,0.42379294687452707,0,1,17.0,2,3086,0
U01902,2024-06-10,1,12598,0,8.914756705950401,0,1,7.0,1,772,0
U01904,2024-04-15,1,-1086,0,269.4227769110765,0,0,31.0,1,1996,1
U01904,2024-05-27,1,9231,0,17.432915921288014,0,1,16.0,0,0,1
U01904,2024-12-02,1,1537,0,27.941865916549464,0,0,5.0,2,1646,0
U01905,2024-11-04,1,13503,0,3.975252453420566,0,0,7.0,2,3230,1
U01907,2024-01-01,1,8134,1,11.142669871094602,0,0,17.0,2,1896,0
U01907,2024-04-22,1,11371,1,12.138772987173544,0,0,15.0,1,624,1
U01907,2024-11-11,1,2767,0,14.730354391371339,0,0,24.0,2,1154,1
U01908,2024-03-04,1,9205,0,8.188709355675245,0,0,17.0,2,2066,1
U01909,2024-01-29,1,14021,0,2.760246896456065,1,0,24.0,0,0,0
U01910,2024-01-29,1,13416,1,9.375844366387463,1,1,44.0,1,1282,1
U01910,2024-09-30,1,10787,0,12.172284644194757,0,1,34.0,0,0,0
U01911,2024-05-20,1,5141,0,1.039461020211742,0,1,12.0,2,3844,0
U01912,2024-09-23,1,1504,0,56.380510440835266,0,1,35.0,0,0,0
U01912,2024-11-25,1,3749,1,33.1848155409018,0,2,36.0,2,2148,0
U01914,2024-02-12,1,1459,0,0.8831521739130435,0,0,21.0,2,3518,1
U01914,2024-03-04,1,9324,1,10.945558739255015,0,0,38.0,0,0,1
U01914,2024-12-02,1,3508,1,27.31040198922503,0,0,9.0,0,0,1
U01915,2024-02-26,1,13013,0,11.79421134684471,0,0,9.0,2,2208,1
U01915,2024-06-03,1,14014,0,1.5109986646988545,1,0,33.0,1,585,1
U01915,2024-06-24,1,10361,0,8.922292545710267,0,0,8.0,1,570,0
U01915,2024-09-16,1,5779,0,3.409660705331773,0,0,21.0,0,0,0
U01916,2024-03-11,1,12744,0,2.44201178902243,0,0,15.0,1,1830,1
U01917,2024-11-11,1,1616,0,34.81242436466317,0,0,33.0,1,1530,1
U01918,2024-11-18,1,7553,1,17.696414950419527,0,0,34.0,2,2490,0
U01920,2024-06-03,1,8027,1,16.8014096185738,0,1,13.0,0,0,1
U01920,2024-09-23,1,6609,1,13.517403820989271,0,1,19.0,0,0,0
U01921,2024-04-08,1,13178,1,0.6633499170812603,1,0,17.0,0,0,1
U01921,2024-09-16,1,12221,0,10.723938929067135,1,0,31.0,0,0,0
U01921,2024-11-04,1,877,0,62.61722080136403,0,0,36.0,2,2342,1
U01923,2024-11-11,1,10321,1,10.66389682333593,0,1,18.0,2,1176,0
U01924,2024-07-01,1,4028,1,27.813620071684586,0,0,17.0,1,623,1
U01924,2024-08-19,1,4548,0,29.3569431500466,0,0,10.0,0,0,0
U01924,2024-12-16,1,3701,0,10.754762478900409,0,0,25.0,2,3796,0
U01925,2024-07-22,1,2896,1,18.261360429014957,0,1,29.0,2,1392,1
U01926,2024-01-15,1,12302,0,11.58545350007187,1,1,27.0,0,0,0
U01926,2024-09-02,1,10852,0,0.4312322231397376,0,1,15.0,1,971,0
U01928,2024-04-08,1,4354,0,19.100706057227796,0,0,21.0,1,818,0
U01928,2024-09-16,1,4690,0,15.85934696806602,0,0,16.0,2,3516,1
U01929,2024-09-23,1,1506,0,29.855612482533765,0,0,21.0,2,2490,0
U01929,2024-10-28,1,12476,0,9.783787692530192,1,2,52.0,0,0,0
U01930,2024-02-05,1,5652,1,7.374631268436578,1,0,23.0,0,0,1
U01931,2024-01-29,1,675,0,64.05750798722045,1,2,36.0,1,1326,1
U01931,2024-05-20,1,2658,1,29.477314937649247,0,0,28.0,2,1500,0
U01932,2024-01-08,2,10935,1,16.701129185216807,0,0,21.5,1,1141,1
U01932,2024-10-21,1,-160,0,129.52029520295204,0,0,27.0,1,595,1
U01932,2024-12-02,1,11662,0,5.609065155807365,0,0,24.0,1,531,1
U01933,2024-02-05,1,-269,0,140.8194233687405,0,0,22.0,1,1507,1
U01933,2024-06-17,1,877,0,19.83546617915905,0,2,33.0,2,3018,0
U01933,2024-07-08,1,6558,1,10.690453493122702,0,0,32.0,1,1989,0
U01933,2024-07-15,1,3879,1,4.080118694362018,0,0,26.0,2,2746,1
U01934,2024-09-16,1,5673,0,22.02061855670103,0,0,0.0,2,1964,0
U01935,2024-02-19,1,515,1,71.29319955406912,0,1,31.0,0,0,1
U01936,2024-11-18,1,3475,0,4.005524861878453,0,0,14.0,1,967,1
U01936,2024-11-25,1,-280,0,137.99185888738128,1,0,27.0,1,1417,1
U01937,2024-03-25,1,6217,1,20.590113679908033,0,0,11.0,2,2280,1
U01937,2024-07-22,1,5592,1,9.937187952971493,0,0,4.0,1,925,0
U01938,2024-04-15,1,-142,1,115.79532814238043,0,0,31.0,1,1479,1
U01939,2024-05-20,1,7040,0,12.513980365353547,0,0,2.0,1,1796,1
U01939,2024-09-16,1,10412,0,5.500090760573607,1,0,19.0,0,0,1
U01940,2024-05-27,2,22905,0,2.9775618759654674,1,2,16.5,2,3986,1
U01940,2024-10-14,1,9340,1,0.4476657429119591,0,0,8.0,2,3796,0
U01941,2024-12-16,1,11852,0,5.343023720150148,0,0,28.0,0,0,1
U01943,2024-05-20,1,4622,0,18.23810366177251,0,0,12.0,2,2472,0
U01944,2024-04-29,1,7486,1,7.660046873072653,0,0,8.0,1,1355,0
U01944,2024-11-04,1,12974,1,4.137727205556377,1,0,32.0,1,1425,1
U01945,2024-01-15,1,3272,0,9.688103781396633,0,0,1.0,1,1684,0
U01945,2024-07-01,1,5272,0,11.335351496804574,0,0,20.0,0,0,0
U01947,2024-01-15,1,507,1,78.66161616161617,0,0,28.0,0,0,1
U01947,2024-05-27,1,10890,0,5.860995850622406,0,0,21.0,0,0,0
U01947,2024-10-21,1,9773,0,6.335058462718038,0,0,14.0,1,747,0
U01947,2024-12-02,1,11658,1,13.265382040026783,0,1,7.0,2,2520,0
U01948,2024-01-22,1,11504,0,13.07238930028714,0,0,21.0,0,0,0
U01949,2024-06-03,1,1540,1,53.878406708595385,1,0,32.0,1,1723,1
U01949,2024-12-02,1,1528,0,39.316918189038915,0,0,35.0,1,1219,0
U01950,2024-03-11,1,4534,1,13.522792294487889,1,0,11.0,1,1051,0
U01951,2024-03-18,1,1657,0,40.84255622991789,0,1,42.0,1,749,0
U01951,2024-05-27,1,6370,0,23.54776764282285,1,1,32.0,2,3100,0
U01951,2024-06-10,1,4043,0,31.346578366445915,0,0,27.0,1,1765,0
U01951,2024-07-01,1,5750,0,19.501609967800643,0,0,20.0,1,1952,0
U01952,2024-04-08,1,995,0,45.35969247666117,0,0,32.0,2,1146,1
U01953,2024-08-12,1,8659,0,6.287878787878788,0,0,5.0,2,3862,1
U01954,2024-07-22,1,13268,0,3.287411618922662,0,3,24.0,1,1554,0
U01954,2024-11-25,1,-648,0,168.28240252897788,0,0,36.0,0,0,1
U01956,2024-01-29,1,13019,0,10.27567195037905,1,0,40.0,0,0,0
U01956,2024-10-07,1,12863,0,2.4865438556591615,0,0,21.0,1,1323,1
U01956,2024-10-21,1,6543,1,1.2377358490566037,0,0,8.0,2,1508,1
U01957,2024-03-04,1,5478,0,3.47136563876652,1,0,14.0,1,1844,1
U01957,2024-09-02,1,13088,1,9.89949056863555,0,1,20.0,1,1909,1
U01958,2024-01-15,1,958,1,63.767019667170956,0,0,21.0,2,2100,1
U01959,2024-02-12,1,-529,0,145.84055459272096,1,0,39.0,2,2850,0
U01959,2024-07-08,1,14579,1,0.8905506458191705,0,0,15.0,0,0,0
U01960,2024-02-19,1,3362,0,21.35672514619883,0,0,16.0,0,0,1
U01961,2024-04-01,1,10849,0,14.923149309912171,1,1,32.0,1,1484,0
U01961,2024-04-08,1,14257,0,2.1213785527941784,1,0,34.0,2,3496,0
U01961,2024-07-08,1,5027,0,17.9265306122449,0,0,15.0,1,1868,1
U01961,2024-11-25,1,11034,0,13.111268603827073,0,0,23.0,1,1285,1
U01964,2024-03-04,1,5718,1,6.077529566360053,1,1,27.0,2,1142,0
U01964,2024-06-03,1,13229,0,2.5775093894984904,1,0,27.0,0,0,1
U01968,2024-01-01,1,9243,0,14.543269230769232,1,0,37.0,1,1449,0
U01968,2024-12-09,1,4189,0,27.059028382378546,0,0,23.0,2,3984,0
U01969,2024-02-26,1,1605,0,14.673046251993622,0,0,7.0,0,0,0
U01969,2024-08-19,1,6648,1,18.50943858788919,0,0,16.0,0,0,1
U01970,2024-04-15,1,5689,1,5.608096897295503,1,0,37.0,2,3012,1
U01970,2024-05-20,1,10402,1,5.702112229172332,0,2,29.0,2,2142,1
U01970,2024-09-23,1,12274,0,0.9122467102607572,0,0,29.0,2,1404,1
U01970,2024-12-16,1,9363,0,2.346683354192741,0,0,25.0,1,934,0
U01971,2024-06-17,1,3248,1,30.509199828840394,0,0,32.0,1,1100,1
U01971,2024-11-25,1,3471,1,8.077330508474576,0,0,18.0,2,3500,1
U01973,2024-12-09,1,10888,1,2.235790607883631,0,2,20.0,1,980,0
U01975,2024-07-22,1,622,1,58.99802241265656,0,0,41.0,1,604,0
U01975,2024-10-28,1,3167,0,8.784562211981568,0,1,20.0,2,2434,1
U01976,2024-03-18,1,5461,1,15.01711795829443,1,0,13.0,1,1507,0
U01977,2024-05-06,1,8728,1,3.9189784236019376,0,0,34.0,2,3172,1
U01977,2024-09-09,1,4896,0,14.210618538636762,0,0,24.0,1,604,1
U01978,2024-08-12,1,9037,1,12.778689315703119,0,0,19.0,2,2148,0
U01980,2024-09-02,1,12642,1,8.715430717019279,0,1,14.0,1,1040,0
U01980,2024-09-09,1,12830,1,10.93988615854505,1,0,29.0,0,0,1
U01981,2024-05-06,1,12792,1,9.31518502764781,0,0,27.0,0,0,0
U01982,2024-02-12,1,3954,0,32.05018044337515,1,1,53.0,2,3822,1
U01982,2024-05-13,1,932,0,46.498277841561425,1,2,43.0,1,1759,0
U01982,2024-09-02,1,12316,0,8.260707635009311,0,0,22.0,2,2146,0
U01983,2024-04-29,1,14347,1,1.4629120879120878,0,2,27.0,0,0,0
U01983,2024-06-10,1,9231,0,8.67629600316581,1,0,15.0,0,0,0
U01983,2024-09-02,1,8542,1,18.398930072602216,1,0,27.0,0,0,1
U01983,2024-11-04,1,9221,0,5.696461444058089,0,0,2.0,0,0,0
U01985,2024-04-15,1,12878,0,0.24786986831913244,1,0,27.0,0,0,0
U01986,2024-03-11,1,9916,0,4.368791590317292,0,1,21.0,1,1333,0
U01986,2024-11-18,1,7801,0,1.7011088709677418,0,0,27.0,2,3568,0
U01987,2024-05-20,1,14079,0,5.699933020763563,0,0,1.0,2,1802,1
U01987,2024-06-03,1,4626,0,20.59732234809475,0,0,19.0,1,1438,0
U01987,2024-08-26,1,12237,0,1.9392579533616474,0,0,29.0,1,1235,0
U01988,2024-07-01,1,9374,0,4.424959216965743,0,0,23.0,2,3896,0
U01988,2024-10-14,1,808,1,51.50060024009604,0,0,22.0,0,0,1
U01989,2024-10-14,1,1996,0,41.051388068517426,0,0,29.0,1,1631,1
U01990,2024-02-12,1,7754,0,8.776470588235293,1,0,27.0,1,951,1
U01990,2024-07-01,1,5105,0,20.766723575973923,0,0,19.0,2,1900,1
U01991,2024-05-20,1,5919,0,20.646199222415873,0,0,26.0,0,0,0
U01992,2024-02-26,1,13691,0,2.5204699181203276,0,0,20.0,1,1562,1
U01992,2024-08-26,1,10766,0,4.46357263288668,0,0,19.0,1,1233,1
U01994,2024-09-09,1,12161,1,11.201168309602044,0,1,21.0,0,0,1
U01994,2024-09-23,1,8804,1,4.2731325432206155,1,0,10.0,1,843,0
U01995,2024-01-01,1,7736,0,9.425125863482029,1,0,31.0,2,3432,1
U01995,2024-05-06,1,3534,0,3.0452674897119345,0,0,5.0,2,1310,1
U01995,2024-08-12,1,11545,1,2.598498270480047,0,0,10.0,0,0,0
U01995,2024-12-16,1,-29,0,104.40060698027314,0,0,38.0,2,3220,1
U01996,2024-06-10,1,11449,0,5.606397889356089,0,0,10.0,1,1930,1
U01996,2024-12-02,1,3221,1,21.092601665850076,1,0,39.0,2,1502,1
U01997,2024-03-25,1,6096,1,19.757799131236016,0,0,21.0,0,0,1
U01997,2024-09-02,1,4684,0,4.212678936605317,0,0,10.0,2,1592,1
U01997,2024-10-14,1,8347,1,19.094698071144713,0,1,7.0,1,595,0
U01998,2024-01-29,1,1440,0,36.085219707057256,1,0,30.0,1,1731,0
U01998,2024-05-06,1,5999,0,18.98717083051992,0,0,24.0,2,2092,0
U01998,2024-07-29,1,8034,0,3.8880248833592534,0,0,10.0,0,0,0
U01999,2024-07-08,1,14092,1,3.360307228089425,0,0,15.0,0,0,1
U01999,2024-11-04,1,13472,0,7.738665936173127,0,0,24.0,2,2972,1
U01999,2024-11-11,1,8957,1,5.536806580890108,0,0,13.0,0,0,0
U02000,2024-08-26,1,10450,0,8.172231985940245,0,0,0.0,1,576,0
U02000,2024-09-09,1,11104,1,8.961219972124294,0,0,23.0,0,0,1
U02001,2024-01-29,1,3659,0,31.709593131765583,1,0,35.0,2,3202,1
U02001,2024-11-04,1,3357,0,18.121951219512194,0,0,29.0,1,1446,0
U02002,2024-05-20,1,12633,0,5.934475055845123,0,0,25.0,1,1048,0
U02002,2024-07-29,1,1028,0,49.53362788414335,0,2,45.0,2,2946,1
U02002,2024-10-07,1,3916,0,33.299267586441836,0,0,25.0,0,0,0
U02002,2024-10-21,1,2393,1,37.20808186827605,1,0,33.0,0,0,1
U02004,2024-03-04,1,2653,0,34.92764287466274,1,0,35.0,1,1184,1
U02004,2024-04-01,1,4616,0,17.02318892683804,1,0,24.0,1,786,0
U02004,2024-05-06,1,907,1,58.56555504796711,0,2,38.0,2,1142,0
U02004,2024-07-01,1,1102,1,57.05378020265004,1,0,27.0,0,0,0
U02004,2024-11-11,1,4217,1,29.481605351170572,0,0,6.0,1,1233,1
U02006,2024-10-14,1,3374,0,36.17101778282255,0,1,42.0,0,0,1
U02006,2024-11-11,1,8489,0,10.425240054869684,0,2,29.0,2,2566,1
U02007,2024-01-08,1,-1091,0,293.78330373001774,0,0,22.0,1,1898,0
U02007,2024-02-12,1,3970,0,5.023923444976076,0,0,16.0,2,1360,0
U02007,2024-07-22,1,5114,0,20.330269512385108,0,0,2.0,0,0,0
U02007,2024-12-23,1,10997,0,0.990366435581165,0,0,13.0,0,0,0
U02008,2024-01-29,1,11125,1,14.125820146661521,0,0,19.0,1,1174,0
U02008,2024-09-30,1,6072,1,18.921084256910135,0,0,18.0,1,920,0
U02009,2024-03-25,1,309,0,62.8158844765343,0,1,42.0,2,3544,1
U02010,2024-05-06,1,13239,1,10.061141304347826,0,1,15.0,1,1585,1
U02010,2024-06-24,1,5466,0,26.08519269776876,0,0,21.0,0,0,0
U02011,2024-02-12,1,3015,0,26.03042198233562,0,0,33.0,1,1451,0
U02011,2024-07-01,1,5804,0,2.97559344700769,0,1,27.0,0,0,1
U02011,2024-09-30,1,2335,1,41.91542288557214,1,0,41.0,1,1972,0
U02011,2024-11-18,1,3984,0,0.722651383005233,1,0,10.0,2,3044,0
U02012,2024-07-22,1,10828,0,11.318591318591318,0,0,19.0,2,3940,1
U02013,2024-03-11,1,10385,0,1.8059757942511345,0,0,18.0,0,0,0
U02013,2024-04-29,1,9502,0,10.938232261692754,0,0,0.0,2,2336,1
U02014,2024-04-22,1,5986,0,13.359386307714574,1,0,27.0,1,1616,1
U02015,2024-07-01,1,1867,0,26.640471512770137,0,0,18.0,0,0,0
U02015,2024-08-12,1,12946,0,0.7436939354442996,0,1,20.0,1,1531,1
U02016,2024-11-11,1,5297,0,25.63526603959006,0,0,35.0,0,0,0
U02017,2024-10-21,1,11579,0,3.484204384429441,1,0,16.0,0,0,1
U02018,2024-04-15,1,2017,1,38.33690003057169,1,0,39.0,0,0,1
U02020,2024-03-11,1,10030,1,13.979416809605489,1,0,37.0,2,1848,1
U02020,2024-05-13,1,7943,1,7.971266365426949,0,0,8.0,2,2308,1
U02021,2024-07-08,1,10734,0,13.574879227053142,0,1,20.0,2,3712,1
U02021,2024-11-11,1,7806,0,8.099835177772546,0,0,41.0,0,0,1
U02022,2024-03-11,1,7843,0,10.211791642816257,1,0,17.0,2,3886,0
U02022,2024-09-23,1,12772,1,9.764024304083652,0,0,9.0,2,1024,1
U02024,2024-12-02,1,9239,1,2.294839255499154,0,2,29.0,0,0,1
U02027,2024-01-15,1,2206,0,36.389850057670124,1,0,64.0,2,3062,1
U02027,2024-06-03,1,7754,0,13.93051393051393,0,0,10.0,0,0,1
U02028,2024-08-19,1,14175,0,4.047925269071956,0,0,18.0,2,3166,0
U02029,2024-04-29,1,5731,1,14.50096971505296,1,1,40.0,0,0,1
U02031,2024-06-24,1,999,0,59.89562424729024,1,0,36.0,0,0,1
U02033,2024-11-25,1,11045,1,0.7726170155421795,0,0,5.0,0,0,1
U02034,2024-06-10,1,12170,0,11.600203384905933,0,0,14.0,2,2326,1
U02034,2024-10-21,1,7630,0,13.305306215202817,0,1,6.0,0,0,0
