order_id,user_id,session_id,order_ts,gross_amount,discount_amount,net_amount,payment_method,coupon_id,item_count,total_qty,top_category,shipping_pincode,shipping_city_tier,high_discount_flag,multi_coupon_user_flag,payment_fail_count,device_reuse_count,pincode_reuse_count,order_value_zscore,qty_outlier_flag,new_user_flag,cod_flag,late_night_flag,multi_order_session_flag,risk_score,risk_band
O000001804,,S000040852,2025-10-14 21:37:59,3074.74,0.0,3074.74,UPI,NO_COUPON,2,4,Electronics,564486.0,Tier 1,0,0,0.0,1,2.0,-0.5047357623692398,0,0,0,0,0,0.0,
O000001805,U001333,S000040855,2025-10-14 18:40:29,10173.26,120.0,10053.26,UPI,CPN014,4,9,Electronics,577742.0,Tier 3,0,0,0.0,3,59.0,0.6484649373845635,0,0,0,0,0,0.0,
O000001806,U000919,S000040936,2025-10-14 03:19:06,1832.07,0.0,1832.07,Card,NO_COUPON,3,5,Electronics,565285.0,Tier 1,0,0,1.0,1,120.0,-0.7066155786637714,0,0,0,1,0,10.0,Low
O000001807,U000051,S000040948,2025-10-14 08:17:31,12259.82,0.0,12259.82,Card,NO_COUPON,2,3,Electronics,572149.0,Tier 3,0,0,1.0,1,54.0,0.9874401677252956,0,0,0,0,0,5.0,Low
O000001808,U002530,S000040958,2025-10-14 04:38:27,5496.89,0.0,5496.89,UPI,NO_COUPON,2,3,Electronics,577742.0,Tier 3,0,0,0.0,2,59.0,-0.11124175588497617,0,1,0,1,0,10.0,Low
O000001809,,S000040969,2025-10-14 15:49:37,5268.1,0.0,5268.1,UPI,NO_COUPON,3,6,Electronics,563782.0,Tier 1,0,0,0.0,1,1.0,-0.14841017804856416,0,0,0,0,0,0.0,
O000001810,U001193,S000040972,2025-10-14 23:01:56,1486.3,0.0,1486.3,COD,NO_COUPON,3,4,Electronics,568518.0,Tier 1,0,0,0.0,19,164.0,-0.762788161956327,0,0,1,1,0,15.0,Low
O000001811,,S000040980,2025-10-14 01:39:05,15898.95,80.0,15818.95,COD,SHIPFREE,4,12,Electronics,564997.0,Tier 1,0,0,0.0,1,1.0,1.5786404830720242,1,0,1,1,0,25.0,Low
O000001812,U002447,S000041054,2025-10-14 17:08:55,6810.73,120.0,6690.73,Card,CPN014,2,5,Electronics,569190.0,Tier 1,0,0,0.0,1,95.0,0.10220008936791257,0,0,0,0,0,0.0,
O000001813,,S000041098,2025-10-14 08:34:35,12702.32,80.0,12622.32,UPI,SHIPFREE,4,9,Electronics,564316.0,Tier 1,0,0,1.0,1,1.0,1.0593271680635434,0,0,0,0,0,5.0,Low
O000001814,U001726,S000041102,2025-10-14 18:40:40,6105.89,0.0,6105.89,Card,NO_COUPON,4,6,Electronics,577970.0,Tier 3,0,0,0.0,2,51.0,-0.012305748639794636,0,0,0,0,0,0.0,
O000001815,U000660,S000041107,2025-10-14 00:37:26,2629.03,0.0,2629.03,NetBanking,NO_COUPON,3,4,Electronics,569190.0,Tier 1,0,0,1.0,3,95.0,-0.5771442480658733,0,0,0,1,0,10.0,Low
O000001816,U000340,S000041216,2025-10-15 10:19:52,3536.95,0.0,3536.95,Card,NO_COUPON,2,4,Electronics,578796.0,Tier 3,0,0,0.0,2,52.0,-0.4296467444566037,0,0,0,0,0,0.0,
O000001817,,S000041222,2025-10-15 16:25:19,5074.01,0.0,5074.01,COD,NO_COUPON,2,4,Electronics,563160.0,Tier 1,0,0,0.0,2,1.0,-0.17994135973365005,0,0,1,0,0,10.0,Low
O000001818,U001761,S000041227,2025-10-15 10:58:21,1458.07,0.0,1458.07,COD,NO_COUPON,1,1,Electronics,571631.0,Tier 3,0,0,0.0,4,42.0,-0.7673743088931604,0,0,1,0,0,10.0,Low
O000001819,,S000041270,2025-10-15 23:02:03,7655.07,0.0,7655.07,COD,NO_COUPON,2,6,Electronics,562811.0,Tier 1,0,0,0.0,1,2.0,0.23936860883818611,0,0,1,1,0,15.0,Low
O000001820,,S000041328,2025-10-15 00:57:58,3719.48,500.0,3219.48,NetBanking,FLASH40,4,6,Electronics,566988.0,Tier 1,0,0,1.0,1,1.0,-0.3999935598876989,0,0,0,1,0,10.0,Low
O000001821,,S000041354,2025-10-15 08:01:17,5600.42,0.0,5600.42,NetBanking,NO_COUPON,2,5,Electronics,568670.0,Tier 1,0,0,0.0,1,1.0,-0.09442263465329535,0,0,0,0,0,0.0,
O000001822,U000998,S000041368,2025-10-15 17:59:34,9079.9,500.0,8579.9,Card,FLASH40,4,7,Electronics,577742.0,Tier 3,0,0,0.0,3,59.0,0.47084150079738485,0,0,0,0,0,0.0,
O000001823,,S000041377,2025-10-15 16:39:38,9512.19,150.0,9362.19,COD,FLAT150,3,7,Electronics,569200.0,Tier 1,0,0,0.0,1,1.0,0.54106982029167,0,0,1,0,0,10.0,Low
O000001824,U000106,S000041395,2025-10-15 08:09:29,10833.39,0.0,10833.39,COD,NO_COUPON,4,6,Electronics,571631.0,Tier 3,0,0,0.0,5,42.0,0.7557073453693937,0,0,1,0,0,10.0,Low
O000001825,U001866,S000041404,2025-10-15 12:51:03,11614.16,300.0,11314.16,Card,BEAUTY25,4,10,Electronics,563967.0,Tier 1,0,0,4.0,4,168.0,0.8825485052656505,0,0,0,0,0,15.0,Low
O000001826,U001392,S000041422,2025-10-15 08:30:27,3227.62,0.0,3227.62,Card,NO_COUPON,1,2,Electronics,573828.0,Tier 3,0,0,0.0,1,52.0,-0.47989941296424243,0,0,0,0,0,0.0,
O000001827,,S000041434,2025-10-15 18:28:39,4620.02,0.0,4620.02,COD,NO_COUPON,3,6,Electronics,568738.0,Tier 1,0,0,0.0,1,1.0,-0.25369498523322304,0,0,1,0,0,10.0,Low
O000001828,U000439,S000041475,2025-10-15 23:43:43,21726.36,150.0,21576.36,COD,FLAT150,2,6,Electronics,575674.0,Tier 3,0,0,0.0,2,44.0,2.525341103729895,0,0,1,1,0,15.0,Low
O000001829,U000310,S000041491,2025-10-15 07:17:03,7062.63,80.0,6982.63,UPI,SHIPFREE,2,5,Electronics,,Unknown,0,0,0.0,4,1.0,0.14312288119888347,0,0,0,0,0,0.0,
O000001830,U002789,S000041493,2025-10-15 17:20:55,1537.24,0.0,1537.24,COD,NO_COUPON,2,2,Electronics,577080.0,Tier 3,0,0,0.0,3,46.0,-0.7545126279512868,0,0,1,0,0,10.0,Low
O000001831,U001804,S000041505,2025-10-15 11:42:59,1511.47,80.0,1431.47,UPI,SHIPFREE,1,1,Electronics,575614.0,Tier 3,0,0,0.0,1,42.0,-0.7586991319031887,0,0,0,0,0,0.0,
O000001832,U001995,S000041519,2025-10-15 12:49:04,4645.85,0.0,4645.85,UPI,NO_COUPON,4,10,Electronics,575699.0,Tier 3,0,0,1.0,4,36.0,-0.24949873389144464,0,0,0,0,0,5.0,Low
O000001833,U000893,S000041548,2025-10-15 14:02:24,3632.93,0.0,3632.93,UPI,NO_COUPON,3,5,Electronics,568518.0,Tier 1,0,0,0.0,5,164.0,-0.4140541697843664,0,0,0,0,0,0.0,
O000001834,U002742,S000041565,2025-10-15 19:01:15,4804.62,80.0,4724.62,COD,CPN009,1,3,Electronics,576088.0,Tier 3,0,0,0.0,1,46.0,-0.22370551571358352,0,0,1,0,0,10.0,Low
O000001835,U000361,S000041568,2025-10-15 01:55:19,586.86,0.0,586.86,Card,NO_COUPON,1,2,Electronics,577970.0,Tier 3,0,0,0.0,4,51.0,-0.9089080344630694,0,0,0,1,0,5.0,Low
O000001836,,S000041576,2025-10-15 16:42:11,880.1,0.0,880.1,UPI,NO_COUPON,1,1,Electronics,563529.0,Tier 1,0,0,0.0,1,1.0,-0.8612692910072778,0,0,0,0,0,0.0,
O000001837,,S000041586,2025-10-15 02:13:27,354.01,0.0,438.98,NetBanking,NO_COUPON,1,1,Electronics,565553.0,Tier 1,0,0,1.0,1,1.0,-0.9467360300082919,0,0,0,1,0,10.0,Low
O000001838,U000400,S000041620,2025-10-15 19:20:23,12588.52,0.0,12588.52,UPI,NO_COUPON,4,9,Electronics,568518.0,Tier 1,0,0,0.0,3,164.0,1.0408396185980235,0,0,0,0,0,0.0,
O000001839,U003047,S000041728,2025-10-16 18:59:37,4498.23,0.0,4498.23,UPI,NO_COUPON,1,3,Electronics,577742.0,Tier 3,0,0,0.0,1,59.0,-0.27348056211728006,0,0,0,0,0,0.0,
O000001840,,S000041761,2025-10-16 17:10:13,1256.1,0.0,1256.1,NetBanking,NO_COUPON,2,4,Electronics,565684.0,Tier 1,0,0,0.0,1,1.0,-0.8001856477820098,0,0,0,0,0,0.0,
O000001841,U002906,S000041772,2025-10-16 11:06:31,3114.03,0.0,3114.03,NetBanking,NO_COUPON,3,4,Electronics,578018.0,Tier 3,0,0,0.0,1,42.0,-0.4983528465651951,0,0,0,0,0,0.0,
O000001842,U001253,S000041795,2025-10-16 05:43:31,2571.2,0.0,2571.2,UPI,NO_COUPON,3,4,Electronics,575614.0,Tier 3,0,0,1.0,2,42.0,-0.5865391073417171,0,0,0,1,0,10.0,Low
O000001843,U001603,S000041809,2025-10-16 02:40:30,5084.65,0.0,5084.65,UPI,NO_COUPON,2,5,Electronics,577934.0,Tier 3,0,0,1.0,5,49.0,-0.1782128225955734,0,0,0,1,0,10.0,Low
O000001844,U001557,S000041872,2025-10-16 20:58:53,3836.94,0.0,3836.94,NetBanking,NO_COUPON,4,6,Electronics,577899.0,Tier 3,0,0,0.0,6,54.0,-0.38091141963972025,0,0,0,0,0,0.0,
O000001845,U000973,S000041888,2025-10-16 20:59:53,3492.65,0.0,3492.65,Card,NO_COUPON,4,6,Electronics,576422.0,Tier 3,0,0,0.0,2,61.0,-0.4368435673153254,0,0,0,0,0,0.0,
O000001846,U001329,S000041894,2025-10-16 06:24:45,11677.64,0.0,11677.64,NetBanking,NO_COUPON,4,7,Electronics,568375.0,Tier 1,0,0,0.0,2,124.0,0.8928612437548527,0,0,0,0,0,0.0,
O000001847,U001357,S000041954,2025-10-16 01:54:29,3347.36,120.0,3227.36,NetBanking,CPN014,2,2,Electronics,577548.0,Tier 3,0,0,0.0,3,36.0,-0.46044687190096156,0,0,0,1,0,5.0,Low
O000001848,U000921,S000041979,2025-10-16 09:30:02,39418.25,0.0,39418.25,UPI,NO_COUPON,4,11,Electronics,568518.0,Tier 1,0,0,0.0,4,164.0,5.399503595061511,1,0,0,0,0,10.0,Low
O000001849,,S000042001,2025-10-16 18:22:37,600.9,0.0,600.9,COD,NO_COUPON,1,3,Electronics,565784.0,Tier 1,0,0,0.0,1,2.0,-0.9066271452319983,0,0,1,0,0,10.0,Low
O000001850,U001780,S000042014,2025-10-16 19:36:33,4918.36,0.0,4918.36,COD,NO_COUPON,2,5,Electronics,577742.0,Tier 3,0,0,0.0,4,59.0,-0.20522771363793996,0,0,1,0,0,10.0,Low
O000001851,U002199,S000042026,2025-10-16 15:35:52,10051.26,0.0,10051.26,Card,NO_COUPON,3,9,Electronics,568518.0,Tier 1,0,0,2.0,7,164.0,0.6286452446359392,0,0,0,0,0,10.0,Low
O000001852,U000489,S000042047,2025-10-16 18:10:06,30000.27,0.0,30000.27,Wallet,NO_COUPON,2,5,Electronics,577080.0,Tier 3,0,0,0.0,1,46.0,3.8694915465968576,0,0,0,0,0,0.0,
O000001853,U002276,S000042053,2025-10-16 01:31:43,10321.11,0.0,10321.11,Card,NO_COUPON,3,5,Electronics,578600.0,Tier 3,0,0,1.0,3,56.0,0.6724841306049248,0,0,0,1,0,10.0,Low
O000001854,,S000042071,2025-10-16 17:55:11,962.11,0.0,962.11,Card,NO_COUPON,1,1,Electronics,561799.0,Tier 1,0,0,0.0,1,1.0,-0.847946233611256,0,0,0,0,0,0.0,
O000001855,U002314,S000042077,2025-10-16 04:28:12,4409.18,0.0,4409.18,UPI,NO_COUPON,2,3,Electronics,575439.0,Tier 3,0,0,1.0,1,60.0,-0.28794731325879624,0,0,0,1,0,10.0,Low
O000001856,U000367,S000042089,2025-10-16 07:40:19,4185.73,0.0,4185.73,COD,NO_COUPON,4,4,Electronics,575614.0,Tier 3,0,0,0.0,1,42.0,-0.3242482177233872,0,0,1,0,0,10.0,Low
O000001857,U002052,S000042206,2025-10-16 05:05:19,292.2,0.0,329.05,Card,NO_COUPON,1,3,Electronics,578418.0,Tier 3,0,0,0.0,4,51.0,-0.9567774661459351,0,0,0,1,0,5.0,Low
O000001858,U000041,S000042209,2025-10-16 19:17:03,2682.48,0.0,2682.48,UPI,NO_COUPON,1,2,Electronics,574573.0,Tier 3,0,0,0.0,3,50.0,-0.5684609482510048,0,0,0,0,0,0.0,
O000001859,U002940,S000042213,2025-10-16 17:11:00,405.01,0.0,458.16,COD,NO_COUPON,1,1,Electronics,565285.0,Tier 1,0,0,0.0,3,120.0,-0.9384507486133752,0,0,1,0,0,10.0,Low
O000001860,U002919,S000042215,2025-10-16 12:11:56,892.97,80.0,812.97,Card,SHIPFREE,2,4,Electronics,569539.0,Tier 1,0,0,0.0,3,139.0,-0.8591784758787959,0,0,0,0,0,0.0,
O000001861,U002495,S000042240,2025-10-17 16:11:00,5327.71,0.0,5327.71,COD,NO_COUPON,4,7,Electronics,563966.0,Tier 1,0,0,0.0,1,133.0,-0.13872614620638807,0,1,1,0,0,15.0,Low
O000001862,U000095,S000042243,2025-10-17 02:01:37,6479.3,0.0,6479.3,NetBanking,NO_COUPON,3,6,Electronics,574081.0,Tier 3,0,0,2.0,1,43.0,0.04835713225581,0,0,0,1,0,15.0,Low
O000001863,,S000042248,2025-10-17 22:46:28,4074.07,0.0,4074.07,Card,NO_COUPON,3,6,Electronics,563337.0,Tier 1,0,0,0.0,1,1.0,-0.34238811028331645,0,0,0,0,0,0.0,
O000001864,U000738,S000042292,2025-10-17 09:35:35,1021.81,120.0,901.81,Card,CPN014,1,1,Electronics,579266.0,Tier 3,0,0,0.0,3,53.0,-0.8382475806842652,0,0,0,0,0,0.0,
O000001865,U000536,S000042302,2025-10-17 15:24:43,7923.84,0.0,7923.84,Card,NO_COUPON,4,9,Electronics,577522.0,Tier 3,0,0,0.0,1,68.0,0.2830320417893971,0,0,0,0,0,0.0,
O000001866,U000716,S000042311,2025-10-17 11:00:54,6504.65,150.0,6354.65,Wallet,FLAT150,3,6,Electronics,571561.0,Tier 3,0,0,0.0,2,28.0,0.05247540447857733,0,0,0,0,0,0.0,
O000001867,U003130,S000042315,2025-10-17 09:06:14,1078.5,0.0,1078.5,Card,NO_COUPON,1,1,Electronics,569190.0,Tier 1,0,0,0.0,2,95.0,-0.8290379218160726,0,0,0,0,0,0.0,
O000001868,U002522,S000042319,2025-10-17 06:01:30,3434.61,0.0,3434.61,COD,NO_COUPON,2,6,Electronics,578418.0,Tier 3,0,0,0.0,4,51.0,-0.44627254245573644,0,0,1,0,0,10.0,Low
O000001869,U000931,S000042339,2025-10-17 15:40:50,7563.51,500.0,7063.51,UPI,FLASH40,1,3,Electronics,577548.0,Tier 3,0,0,0.0,1,36.0,0.22449409188684166,0,1,0,0,0,5.0,Low
O000001870,U000205,S000042359,2025-10-17 23:45:12,4860.57,0.0,4860.57,COD,NO_COUPON,2,6,Electronics,571647.0,Tier 3,0,0,0.0,3,66.0,-0.21461607465386612,0,0,1,1,0,15.0,Low
O000001871,U001076,S000042388,2025-10-17 06:15:00,3124.5,0.0,3124.5,UPI,NO_COUPON,1,3,Electronics,577080.0,Tier 3,0,0,1.0,2,46.0,-0.4966519270317681,0,0,0,0,0,5.0,Low
O000001872,U002316,S000042390,2025-10-17 19:28:30,48522.55,0.0,48522.55,UPI,NO_COUPON,3,27,Electronics,574573.0,Tier 3,0,1,0.0,9,50.0,6.878556289252491,1,0,0,0,0,20.0,Low
O000001873,U001995,S000042392,2025-10-17 14:35:40,4039.77,0.0,4039.77,Card,NO_COUPON,2,6,Electronics,575699.0,Tier 3,0,0,0.0,4,36.0,-0.3479603681626428,0,0,0,0,0,0.0,
O000001874,U001649,S000042400,2025-10-17 01:13:29,2670.94,0.0,2670.94,UPI,NO_COUPON,3,8,Electronics,575438.0,Tier 3,0,0,0.0,1,38.0,-0.5703356962372271,0,0,0,1,0,5.0,Low
O000001875,U000675,S000042436,2025-10-17 15:30:35,2483.02,0.0,2483.02,UPI,NO_COUPON,2,4,Electronics,577626.0,Tier 3,0,0,0.0,4,39.0,-0.600864521330026,0,0,0,0,0,0.0,
O000001876,,S000042470,2025-10-17 21:27:14,1191.63,0.0,1191.63,Card,NO_COUPON,1,3,Electronics,565404.0,Tier 1,0,0,0.0,1,1.0,-0.8106592182041721,0,0,0,0,0,0.0,
O000001877,U001771,S000042481,2025-10-17 01:03:30,9562.54,0.0,9562.54,COD,NO_COUPON,4,9,Electronics,565285.0,Tier 1,0,0,0.0,2,120.0,0.5492495049629259,0,0,1,1,0,15.0,Low
O000001878,U002268,S000042528,2025-10-17 00:25:38,21813.09,0.0,21813.09,UPI,NO_COUPON,4,9,Electronics,577742.0,Tier 3,0,0,0.0,2,59.0,2.5394309557961914,0,0,0,1,0,5.0,Low
O000001879,U001916,S000042529,2025-10-17 16:29:01,2699.2,0.0,2699.2,COD,NO_COUPON,3,5,Electronics,569539.0,Tier 1,0,0,0.0,2,139.0,-0.5657446756054556,0,0,1,0,0,10.0,Low
O000001880,,S000042608,2025-10-17 16:53:55,398.24,0.0,461.04,NetBanking,NO_COUPON,1,1,Electronics,563469.0,Tier 1,0,0,1.0,1,1.0,-0.939550579104426,0,0,0,0,0,5.0,Low
O000001881,U002747,S000042629,2025-10-17 17:41:35,6836.15,150.0,6686.15,COD,CPN008,3,5,Electronics,577545.0,Tier 3,0,0,0.0,4,39.0,0.10632973354553575,0,0,1,0,0,10.0,Low
O000001882,U000985,S000042630,2025-10-17 23:53:10,3283.39,0.0,3283.39,Card,NO_COUPON,2,3,Electronics,577970.0,Tier 3,0,0,1.0,2,51.0,-0.4708392140741542,0,0,0,1,0,10.0,Low
O000001883,U001911,S000042631,2025-10-17 21:23:24,24884.7,0.0,24884.7,Card,NO_COUPON,4,10,Electronics,577522.0,Tier 3,0,0,0.0,5,68.0,3.0384339594322705,0,0,0,0,0,0.0,
O000001884,U002756,S000042650,2025-10-17 13:41:56,1298.45,0.0,1298.45,UPI,NO_COUPON,2,4,Electronics,575661.0,Tier 3,0,0,0.0,2,51.0,-0.7933056150942702,0,0,0,0,0,0.0,
O000001885,U000986,S000042651,2025-10-17 18:27:37,9871.66,500.0,9371.66,COD,FLASH40,4,7,Electronics,572163.0,Tier 3,0,0,0.0,1,61.0,0.5994680576059972,0,0,1,0,0,10.0,Low
O000001886,,S000042675,2025-10-17 00:22:31,2784.6,0.0,2784.6,Card,NO_COUPON,2,4,Electronics,562806.0,Tier 1,0,0,0.0,1,1.0,-0.5518708906814187,0,0,0,1,0,5.0,Low
O000001887,U002302,S000042698,2025-10-17 15:56:56,1014.48,0.0,1014.48,Card,NO_COUPON,1,2,Electronics,569539.0,Tier 1,0,0,1.0,2,139.0,-0.839438386814162,0,0,0,0,0,5.0,Low
O000001888,U000192,S000042709,2025-10-17 12:02:37,4358.67,0.0,4358.67,UPI,NO_COUPON,3,4,Electronics,571631.0,Tier 3,0,0,0.0,1,42.0,-0.2961529909697226,0,0,0,0,0,0.0,
O000001889,,S000042750,2025-10-17 08:38:45,724.59,0.0,724.59,Wallet,NO_COUPON,2,4,Electronics,563296.0,Tier 1,0,0,0.0,5,1.0,-0.8865329010018561,0,0,0,0,0,0.0,
O000001890,U002100,S000042758,2025-10-17 17:24:02,3812.72,0.0,3812.72,COD,NO_COUPON,4,8,Electronics,578963.0,Tier 3,0,0,0.0,4,62.0,-0.384846116019816,0,0,1,0,0,10.0,Low
O000001891,U002043,S000042765,2025-10-17 11:39:24,3065.43,0.0,3065.43,COD,NO_COUPON,1,3,Electronics,565894.0,Tier 1,0,0,0.0,1,127.0,-0.5062482323650569,0,0,1,0,0,10.0,Low
O000001892,U000566,S000042780,2025-10-17 04:55:45,158.35,0.0,234.69,NetBanking,NO_COUPON,1,1,Electronics,575674.0,Tier 3,0,0,1.0,5,44.0,-0.9785222683951428,0,0,0,1,0,10.0,Low
O000001893,U000580,S000042787,2025-10-17 07:40:09,6707.63,0.0,6707.63,UPI,NO_COUPON,3,8,Electronics,576074.0,Tier 3,0,0,0.0,5,63.0,0.0854508244303458,0,0,0,0,0,0.0,
O000001894,U002651,S000042826,2025-10-19 00:06:36,1585.71,0.0,1585.71,Card,NO_COUPON,2,4,Electronics,577522.0,Tier 3,0,0,0.0,4,68.0,-0.7466383614961571,0,0,0,1,0,5.0,Low
O000001895,U003131,S000042861,2025-10-18 22:03:38,5766.65,400.0,5366.65,COD,FASHION30,4,8,Electronics,568518.0,Tier 1,0,0,0.0,19,164.0,-0.06741749100080524,0,0,1,0,0,10.0,Low
O000001896,U001405,S000042888,2025-10-18 18:24:01,1838.26,0.0,1838.26,COD,NO_COUPON,3,4,Electronics,579260.0,Tier 3,0,0,0.0,1,65.0,-0.7056099729415255,0,0,1,0,0,10.0,Low
O000001897,U002617,S000042904,2025-10-18 10:48:31,6641.4,0.0,6641.4,Card,NO_COUPON,3,6,Electronics,579884.0,Tier 3,0,0,0.0,3,42.0,0.0746913305718098,0,0,0,0,0,0.0,
O000001898,U001687,S000042930,2025-10-18 05:36:45,12359.96,0.0,12359.96,UPI,NO_COUPON,4,9,Electronics,577080.0,Tier 3,0,0,1.0,2,46.0,1.0037085614289614,0,0,0,1,0,10.0,Low
O000001899,U001886,S000042933,2025-10-18 10:09:23,1520.9,0.0,1520.9,COD,NO_COUPON,1,2,Electronics,574252.0,Tier 3,0,0,0.0,1,51.0,-0.7571671671276188,0,1,1,0,0,15.0,Low
O000001900,U002387,S000042957,2025-10-18 11:58:09,10384.05,0.0,10384.05,Wallet,NO_COUPON,4,9,Electronics,568375.0,Tier 1,0,0,0.0,4,124.0,0.6827091425852395,0,1,0,0,0,5.0,Low
O000001901,U002897,S000043011,2025-10-18 05:26:48,6972.57,0.0,6972.57,Card,NO_COUPON,3,4,Electronics,578418.0,Tier 3,0,0,0.0,3,51.0,0.1284920489944482,0,0,0,1,0,5.0,Low
O000001902,U001599,S000043017,2025-10-18 20:04:26,1635.21,0.0,1635.21,UPI,NO_COUPON,1,3,Electronics,571541.0,Tier 3,0,0,0.0,3,38.0,-0.7385967648481497,0,0,0,0,0,0.0,
O000001903,U002722,S000043030,2025-10-18 23:18:02,7474.79,80.0,7394.79,COD,SHIPFREE,3,7,Electronics,565285.0,Tier 1,0,0,0.0,2,120.0,0.2100809513896454,0,0,1,1,0,15.0,Low
O000001904,U000845,S000043032,2025-10-18 21:38:14,533.67,0.0,533.67,COD,NO_COUPON,1,3,Electronics,571541.0,Tier 3,0,0,0.0,5,38.0,-0.9175490955884736,0,0,1,0,0,10.0,Low
O000001905,,S000043059,2025-10-18 13:37:40,4653.94,0.0,4653.94,Card,NO_COUPON,3,6,Electronics,567668.0,Tier 1,0,0,1.0,1,1.0,-0.24818446082311388,0,0,0,0,0,5.0,Low
O000001906,U002651,S000043084,2025-10-18 03:05:51,5731.56,0.0,5731.56,Card,NO_COUPON,2,6,Electronics,577522.0,Tier 3,0,0,0.0,4,68.0,-0.07311808951350367,0,0,0,1,0,5.0,Low
O000001907,U001557,S000043097,2025-10-18 20:43:48,3770.26,0.0,3770.26,UPI,NO_COUPON,1,1,Electronics,577899.0,Tier 3,0,0,1.0,6,54.0,-0.3917440189223289,0,0,0,0,0,5.0,Low
O000001908,U002715,S000043131,2025-10-18 13:22:37,10590.78,0.0,10590.78,Card,NO_COUPON,4,5,Electronics,575842.0,Tier 3,0,0,0.0,1,58.0,0.7162937744042813,0,0,0,0,0,0.0,
O000001909,U001909,S000043155,2025-10-18 06:06:53,4735.0,0.0,4735.0,Wallet,NO_COUPON,2,4,Electronics,574360.0,Tier 3,0,0,1.0,7,47.0,-0.23501573710013446,0,0,0,0,0,5.0,Low
O000001910,U002597,S000043172,2025-10-18 23:37:13,4566.86,150.0,4416.86,COD,CPN008,2,4,Electronics,575692.0,Tier 3,0,0,0.0,1,45.0,-0.2623311726636892,0,0,1,1,0,15.0,Low
O000001911,U001695,S000043174,2025-10-18 14:49:22,2352.15,0.0,2352.15,Card,NO_COUPON,2,5,Electronics,572398.0,Tier 3,0,0,1.0,4,56.0,-0.6221252032153739,0,0,0,0,0,5.0,Low
O000001912,U000819,S000043180,2025-10-18 18:29:16,5366.84,0.0,5366.84,COD,NO_COUPON,3,3,Electronics,573828.0,Tier 3,0,0,0.0,3,52.0,-0.13236922344201374,0,0,1,0,0,10.0,Low
O000001913,U002501,S000043182,2025-10-18 08:07:42,24224.92,0.0,24224.92,Card,NO_COUPON,3,6,Electronics,569539.0,Tier 1,0,0,1.0,16,139.0,2.9312484112217185,0,0,0,0,0,5.0,Low
O000001914,U003005,S000043187,2025-10-18 20:02:52,9820.31,0.0,9820.31,COD,NO_COUPON,4,8,Electronics,569190.0,Tier 1,0,0,0.0,1,95.0,0.5911259164368017,0,0,1,0,0,10.0,Low
O000001915,U002199,S000043188,2025-10-18 09:20:51,2495.04,0.0,2495.04,COD,NO_COUPON,1,2,Electronics,568518.0,Tier 1,0,0,0.0,7,164.0,-0.5989117942247927,0,0,1,0,0,10.0,Low
O000001916,U002298,S000043255,2025-10-18 18:51:43,1843.66,150.0,1693.66,Card,CPN008,1,2,Electronics,575842.0,Tier 3,0,0,0.0,1,58.0,-0.7047327078526521,0,0,0,0,0,0.0,
O000001917,U001985,S000043277,2025-10-18 17:39:52,1289.72,80.0,1209.72,COD,SHIPFREE,1,1,Electronics,568518.0,Tier 1,0,0,0.0,1,164.0,-0.7947238603212823,0,0,1,0,0,10.0,Low
O000001918,,S000043287,2025-10-18 01:44:15,11168.37,0.0,11168.37,Card,NO_COUPON,4,6,Electronics,567853.0,Tier 1,0,0,0.0,1,1.0,0.8101270230491819,0,0,0,1,0,5.0,Low
O000001919,U000921,S000043302,2025-10-18 23:35:59,10941.05,0.0,10941.05,NetBanking,NO_COUPON,4,10,Electronics,568518.0,Tier 1,0,0,0.0,4,164.0,0.7731974119375647,0,0,0,1,0,5.0,Low
O000001920,U000549,S000043320,2025-10-18 19:25:34,8207.88,0.0,8207.88,UPI,NO_COUPON,2,6,Electronics,568518.0,Tier 1,0,0,0.0,3,164.0,0.3291761854641447,0,0,0,0,0,0.0,
O000001921,,S000043350,2025-10-18 23:59:52,7129.84,0.0,7129.84,Wallet,NO_COUPON,3,8,Electronics,567084.0,Tier 1,0,0,0.0,1,2.0,0.15404158242540014,0,0,0,1,0,5.0,Low
O000001922,U002794,S000043359,2025-10-18 17:54:29,4231.29,0.0,4231.29,UPI,NO_COUPON,2,3,Electronics,577522.0,Tier 3,0,0,0.0,4,68.0,-0.31684669967726153,0,0,0,0,0,0.0,
O000001923,U001772,S000043363,2025-10-18 05:43:25,13189.41,0.0,13189.41,COD,NO_COUPON,3,5,Electronics,574597.0,Tier 3,0,0,0.0,5,37.0,1.1384581036449153,0,0,1,1,0,15.0,Low
O000001924,,S000043386,2025-10-18 05:05:20,6157.73,0.0,6157.73,COD,NO_COUPON,4,8,Electronics,565462.0,Tier 1,0,0,0.0,1,1.0,-0.0038840037866088623,0,0,1,1,0,15.0,Low
O000001925,U002576,S000043403,2025-10-18 23:10:52,3633.18,0.0,3633.18,COD,NO_COUPON,2,6,Electronics,569190.0,Tier 1,0,0,0.0,2,95.0,-0.4140135556598815,0,0,1,1,0,15.0,Low
O000001926,U001646,S000043415,2025-10-19 08:06:56,3203.08,0.0,3203.08,COD,NO_COUPON,1,2,Electronics,574360.0,Tier 3,0,0,0.0,1,47.0,-0.48388609542367883,0,0,1,0,0,10.0,Low
O000001927,U000929,S000043417,2025-10-19 16:49:22,120.71,0.0,192.26,Card,FLASH40,1,1,Electronics,572788.0,Tier 3,0,0,0.0,4,39.0,-0.9846371309775872,0,0,0,0,0,0.0,
