order_id,user_id,session_id,order_ts,gross_amount,discount_amount,net_amount,payment_method,coupon_id,item_count,total_qty,top_category,shipping_pincode,shipping_city_tier,high_discount_flag,multi_coupon_user_flag,payment_fail_count,device_reuse_count,pincode_reuse_count,order_value_zscore,qty_outlier_flag,new_user_flag,cod_flag,late_night_flag,multi_order_session_flag,risk_score,risk_band
O002363,U02447,S083435,2024-11-11 22:00:00,9251,1074,8177,COD,NO_COUPON,4,2,Home,695647,Tier 1,0,0,0,1,19,0.35907790319198685,0,0,1,0,0,26,Medium
O002364,U02841,S084519,2024-04-20 14:00:00,11347,1284,10063,COD,NO_COUPON,2,9,Home,519241,Tier 2,0,0,2,6,7,-0.9930426372415513,1,0,1,0,0,48,Medium
O002365,U01828,S080159,2024-01-30 18:00:00,3736,1157,2579,DEBIT_CARD,CP003,5,6,Electronics,622223,Tier 1,1,0,0,3,12,0.689846227103717,0,0,0,0,0,13,Low
O002366,U00715,S066538,2024-03-30 19:00:00,13245,1996,11249,COD,NO_COUPON,4,4,Fashion,460799,Tier 1,0,1,0,8,9,0.38355236128028697,0,1,1,0,0,31,Medium
O002367,U00051,S047646,2024-02-07 18:00:00,9636,1622,8014,COD,NO_COUPON,3,3,Fashion,593792,Tier 2,0,0,0,6,13,0.20907531308232266,0,1,1,0,0,32,Medium
O002368,U00324,S023284,2024-01-27 07:00:00,4448,1385,3063,COD,CP001,2,4,Fashion,775781,Tier 1,1,0,1,2,12,-0.6394280574565803,0,0,1,0,0,32,Medium
O002369,U00789,S086972,2024-08-02 14:00:00,13987,567,13420,UPI,NO_COUPON,2,2,Home,124809,Tier 1,0,1,1,6,9,1.4562957172380797,0,0,0,0,0,32,Medium
O002370,U00141,S092760,2024-09-15 09:00:00,12348,1240,11108,CREDIT_CARD,NO_COUPON,5,5,Books,681897,Tier 2,0,0,0,3,12,-0.6541608872242339,0,0,0,0,0,18,Low
O002371,U00470,S059124,2024-04-29 15:00:00,13771,877,12894,CREDIT_CARD,NO_COUPON,4,9,Home,772601,Tier 1,0,0,2,7,16,0.23579050264373685,1,0,0,0,0,38,Medium
O002372,U00787,S030025,2024-05-07 18:00:00,13655,1091,12564,UPI,NO_COUPON,4,6,Fashion,485522,Tier 3,0,1,0,1,13,-0.2135377278608201,0,0,0,0,0,15,Low
O002373,U01826,S049631,2024-01-11 15:00:00,11755,1011,10744,DEBIT_CARD,CP003,2,2,Electronics,895500,Tier 1,0,1,0,1,3,-1.3905852079992296,0,0,0,0,0,21,Low
O002374,U01358,S030735,2024-05-12 04:00:00,6672,1014,5658,DEBIT_CARD,CP002,1,6,Fashion,951161,Tier 3,0,0,0,4,6,-0.33830346889070984,0,0,0,1,0,10,Low
O002375,U01917,S000516,2024-11-15 13:00:00,2479,863,1616,DEBIT_CARD,NO_COUPON,2,9,Home,126834,Tier 2,1,0,0,7,14,-1.6962759243747838,1,0,0,0,0,33,Medium
O002376,U00964,S066728,2024-02-19 07:00:00,11408,1579,9829,UPI,NO_COUPON,3,4,Books,694018,Tier 1,0,0,0,4,2,0.5801294194078113,0,0,0,0,0,16,Low
O002377,U03056,S097801,2024-03-09 06:00:00,5421,1166,4255,CREDIT_CARD,NO_COUPON,4,1,Fashion,191756,Tier 1,0,0,2,9,3,-0.6238655115457538,0,1,0,0,0,26,Medium
O002378,U00373,S046217,2024-01-16 22:00:00,9507,1369,8138,CREDIT_CARD,NO_COUPON,5,2,Books,441379,Tier 3,0,0,0,8,16,-0.34466317984710176,0,0,0,0,0,1,Low
O002379,U02542,S071834,2024-11-29 04:00:00,2826,1577,1249,COD,CP002,4,5,Fashion,675832,Tier 2,1,0,1,5,8,0.6306062009600975,0,0,1,1,0,42,Medium
O002380,U01693,S058756,2024-02-25 08:00:00,2830,1674,1156,CREDIT_CARD,CP001,2,7,Books,431004,Tier 1,1,0,0,1,6,-0.6057068874971663,0,0,0,0,0,14,Low
O002381,U02799,S027857,2024-05-11 03:00:00,8146,1608,6538,DEBIT_CARD,NO_COUPON,3,8,Books,143911,Tier 1,0,0,1,3,3,-2.1844013533991555,1,0,0,1,0,25,Low
O002382,U01180,S073871,2024-02-17 23:00:00,1502,778,724,DEBIT_CARD,NO_COUPON,1,3,Fashion,293035,Tier 3,1,0,0,8,5,0.35505936405321104,0,0,0,1,0,15,Low
O002383,U02339,S024163,2024-09-29 14:00:00,10234,1217,9017,COD,NO_COUPON,4,9,Electronics,401173,Tier 2,0,0,0,7,4,-0.6816871433141849,1,0,1,0,0,27,Medium
O002384,U01672,S006009,2024-11-21 15:00:00,6948,1004,5944,COD,CP003,2,2,Home,225527,Tier 1,0,0,0,8,6,-0.3322523524513557,0,0,1,0,0,18,Low
O002385,U00106,S007988,2024-12-14 03:00:00,7337,1690,5647,CREDIT_CARD,CP001,2,4,Home,580087,Tier 3,0,0,0,1,2,0.5538533976022462,0,0,0,1,0,16,Low
O002386,U01444,S062533,2024-02-07 04:00:00,12896,1269,11627,COD,NO_COUPON,2,4,Fashion,520048,Tier 1,0,0,2,2,3,-0.9980575382493554,0,0,1,1,0,34,Medium
O002387,U02718,S096503,2024-08-27 15:00:00,6967,313,6654,COD,NO_COUPON,3,6,Books,625720,Tier 2,0,0,0,7,8,0.3472969409000806,0,1,1,0,0,17,Low
O002388,U01682,S003333,2024-01-10 08:00:00,9921,729,9192,UPI,CP003,2,6,Home,362624,Tier 2,0,0,0,5,15,0.04555716503050792,0,0,0,0,0,9,Low
O002389,U00002,S066324,2024-02-05 13:00:00,11997,1991,10006,CREDIT_CARD,NO_COUPON,2,3,Books,747167,Tier 3,0,0,0,5,10,-0.040032243951108326,0,0,0,0,0,13,Low
O002390,U02637,S038991,2024-01-04 11:00:00,14749,383,14366,DEBIT_CARD,NO_COUPON,2,9,Electronics,954938,Tier 1,0,0,1,9,15,-0.2584356040728746,1,0,0,0,0,19,Low
O002391,U02692,S009874,2024-02-25 09:00:00,7854,1788,6066,UPI,NO_COUPON,4,5,Fashion,265505,Tier 3,0,0,0,1,6,0.24104732887331867,0,0,0,0,0,4,Low
O002392,U02138,S082543,2024-09-11 03:00:00,14751,1812,12939,DEBIT_CARD,CP001,2,2,Electronics,938838,Tier 3,0,0,0,5,12,0.633887794030215,0,0,0,1,1,27,Medium
O002393,U00350,S085762,2024-04-23 12:00:00,3029,276,2753,COD,NO_COUPON,3,6,Books,245337,Tier 1,0,0,2,7,8,-1.7278147265177215,0,0,1,0,0,36,Medium
O002394,U01287,S036445,2024-06-22 17:00:00,13709,1095,12614,COD,NO_COUPON,4,3,Books,698432,Tier 2,0,0,2,5,6,0.7717204291228966,0,0,1,0,0,29,Medium
O002395,U03180,S035341,2024-10-03 15:00:00,1930,1152,778,DEBIT_CARD,NO_COUPON,2,8,Fashion,828146,Tier 3,1,0,1,7,16,-0.3482103698602794,1,0,0,0,0,26,Medium
O002396,U01063,S005034,2024-11-30 21:00:00,4412,1381,3031,UPI,NO_COUPON,1,3,Books,741277,Tier 2,1,0,0,1,15,-1.7032372224135537,0,0,0,0,0,24,Low
O002397,U02957,S073325,2024-03-09 05:00:00,2032,697,1335,UPI,NO_COUPON,3,5,Fashion,100944,Tier 2,1,0,0,5,15,-0.20854547907701793,0,0,0,1,0,27,Medium
O002398,U02207,S015690,2024-08-17 02:00:00,2392,1548,844,UPI,NO_COUPON,1,4,Fashion,921252,Tier 2,1,0,0,6,8,-1.0193698905570414,0,0,0,1,0,19,Low
O002399,U03007,S087135,2024-10-30 11:00:00,11816,1864,9952,COD,NO_COUPON,3,4,Electronics,173239,Tier 3,0,0,1,6,19,1.0816803727018576,0,0,1,0,0,31,Medium
O002400,U02360,S095240,2024-02-05 00:00:00,1921,1243,678,CREDIT_CARD,CP001,1,2,Home,847128,Tier 2,1,0,1,4,14,-1.4378542113819308,0,1,0,1,0,29,Medium
O002401,U00445,S000067,2024-06-07 20:00:00,14010,1029,12981,COD,CP001,2,8,Home,422142,Tier 2,0,0,0,5,16,0.19890019993168367,1,0,1,0,0,33,Medium
O002402,U02346,S045247,2024-01-27 07:00:00,9082,750,8332,DEBIT_CARD,CP001,1,3,Books,855115,Tier 1,0,0,0,8,12,0.23151693815145777,0,0,0,0,0,9,Low
O002403,U00952,S007534,2024-09-04 04:00:00,6268,982,5286,UPI,NO_COUPON,1,4,Home,569955,Tier 2,0,0,0,6,3,0.3838226499014301,0,0,0,1,0,19,Low
O002404,U00036,S080640,2024-07-08 01:00:00,3318,623,2695,CREDIT_CARD,CP001,3,6,Books,668031,Tier 1,0,1,1,1,5,0.6505229710853002,0,0,0,1,0,21,Low
O002405,U01108,S070153,2024-10-04 16:00:00,10561,227,10334,UPI,NO_COUPON,2,9,Home,861582,Tier 2,0,0,0,5,13,-0.5073525557078042,1,0,0,0,0,28,Medium
O002406,U01476,S059659,2024-09-19 10:00:00,11652,1977,9675,COD,CP002,3,4,Electronics,113965,Tier 1,0,0,0,7,15,-1.1643173589177065,0,0,1,0,0,14,Low
O002407,U01799,S038499,2024-03-08 04:00:00,6117,16,6101,CREDIT_CARD,NO_COUPON,2,3,Home,382531,Tier 2,0,0,0,8,8,-2.108823573106804,0,0,0,1,0,10,Low
O002408,U01846,S011773,2024-10-20 10:00:00,1695,1608,87,CREDIT_CARD,NO_COUPON,5,5,Books,920786,Tier 1,1,0,1,4,14,0.15561376062008853,0,0,0,0,0,27,Medium
O002409,U01409,S089386,2024-01-01 09:00:00,6729,11,6718,COD,NO_COUPON,4,9,Books,673829,Tier 2,0,0,0,2,15,-0.5439177673671655,1,0,1,0,0,27,Medium
O002410,U01196,S049037,2024-06-28 23:00:00,11297,1621,9676,UPI,CP002,4,1,Home,365872,Tier 3,0,1,2,4,19,1.1707080173323121,0,0,0,1,0,37,Medium
O002411,U01400,S058532,2024-06-29 10:00:00,9549,1522,8027,UPI,CP002,3,5,Fashion,682481,Tier 2,0,0,0,6,8,0.6236560393828622,0,0,0,0,0,13,Low
O002412,U01709,S012941,2024-11-14 16:00:00,5805,691,5114,UPI,NO_COUPON,2,4,Electronics,452071,Tier 1,0,0,0,6,10,1.3934929675242895,0,0,0,0,0,15,Low
O002413,U01386,S016933,2024-01-08 12:00:00,11919,1657,10262,COD,NO_COUPON,1,5,Fashion,649682,Tier 1,0,1,0,6,13,-1.4822583558800744,0,1,1,0,0,25,Low
O002414,U02607,S095306,2024-01-27 19:00:00,10208,1739,8469,DEBIT_CARD,NO_COUPON,4,7,Home,218323,Tier 3,0,0,3,1,4,-0.9647630409399532,0,0,0,0,0,19,Low
O002415,U02939,S056828,2024-05-25 21:00:00,8577,1525,7052,DEBIT_CARD,NO_COUPON,3,7,Fashion,177835,Tier 3,0,0,0,7,11,0.44737810437432524,0,0,0,0,1,17,Low
O002416,U02189,S061432,2024-09-28 01:00:00,14438,69,14369,UPI,NO_COUPON,3,7,Home,237552,Tier 1,0,0,0,7,2,1.3349029663592844,0,0,0,1,0,6,Low
O002417,U02935,S024649,2024-01-05 17:00:00,9845,107,9738,CREDIT_CARD,CP002,3,1,Books,587282,Tier 3,0,0,0,5,19,2.4201115697500564,0,0,0,0,0,19,Low
O002418,U03190,S032967,2024-08-06 21:00:00,1342,200,1142,DEBIT_CARD,NO_COUPON,2,9,Fashion,147232,Tier 1,0,0,0,4,18,0.43121662119881443,1,0,0,0,0,12,Low
O002419,U01301,S027778,2024-03-21 15:00:00,5700,1075,4625,UPI,NO_COUPON,3,7,Electronics,562858,Tier 2,0,0,0,3,6,0.02989328242141215,0,0,0,0,1,11,Low
O002420,U02774,S032568,2024-03-10 18:00:00,6421,1572,4849,DEBIT_CARD,CP002,5,4,Fashion,970671,Tier 2,0,0,0,8,14,0.8559931738861284,0,0,0,0,0,10,Low
O002421,U01244,S017175,2024-09-19 17:00:00,10374,628,9746,UPI,NO_COUPON,1,4,Books,176656,Tier 1,0,0,0,8,18,-0.619095927730055,0,0,0,0,0,3,Low
O002422,U03098,S042599,2024-05-21 05:00:00,794,1282,-488,DEBIT_CARD,NO_COUPON,3,2,Books,602875,Tier 1,1,0,0,3,11,-0.7914843122291615,0,0,0,1,0,28,Medium
O002423,U00521,S059200,2024-07-25 14:00:00,6597,1505,5092,DEBIT_CARD,NO_COUPON,2,6,Books,663208,Tier 3,0,1,0,5,7,0.5747100763358558,0,0,0,0,0,23,Low
O002424,U01807,S013799,2024-10-29 15:00:00,6912,1287,5625,CREDIT_CARD,CP001,1,3,Fashion,709142,Tier 1,0,0,1,8,15,0.7050577524955957,0,1,0,0,0,19,Low
O002425,U00010,S065365,2024-02-12 04:00:00,9336,905,8431,CREDIT_CARD,CP002,1,1,Books,191258,Tier 2,0,0,0,6,1,-0.04110811299669315,0,0,0,1,0,24,Low
O002426,U00984,S017559,2024-08-08 20:00:00,12325,302,12023,DEBIT_CARD,NO_COUPON,4,5,Books,348583,Tier 2,0,0,0,2,10,-0.8423255533985995,0,0,0,0,0,3,Low
O002427,U02426,S061085,2024-03-10 01:00:00,7178,936,6242,UPI,CP001,3,6,Fashion,589752,Tier 1,0,0,0,1,9,1.0090120271765939,0,0,0,1,0,11,Low
O002428,U01657,S044238,2024-03-10 13:00:00,10827,575,10252,CREDIT_CARD,CP001,3,5,Fashion,430185,Tier 3,0,1,0,7,16,-1.3335443515925756,0,0,0,0,0,19,Low
O002429,U01661,S065498,2024-05-11 23:00:00,5520,1577,3943,COD,NO_COUPON,2,5,Home,844359,Tier 1,0,0,0,2,16,0.11154991416784915,0,0,1,1,0,17,Low
O002430,U02730,S000179,2024-03-29 08:00:00,6243,554,5689,CREDIT_CARD,CP002,5,8,Fashion,966754,Tier 1,0,0,0,4,17,0.393785104322338,1,0,0,0,0,14,Low
O002431,U02632,S086007,2024-05-10 15:00:00,610,124,486,DEBIT_CARD,NO_COUPON,5,1,Books,959766,Tier 3,0,0,1,6,12,-0.6085689591271322,0,0,0,0,0,8,Low
O002432,U02200,S017119,2024-06-19 03:00:00,9275,1928,7347,DEBIT_CARD,NO_COUPON,4,8,Electronics,164918,Tier 3,0,0,0,7,7,1.467777185504121,1,1,0,1,0,36,Medium
O002433,U00720,S022617,2024-05-08 20:00:00,11917,1293,10624,COD,NO_COUPON,5,7,Books,779613,Tier 3,0,0,0,7,2,-0.07909619325911006,0,0,1,0,0,29,Medium
O002434,U01073,S000799,2024-09-02 15:00:00,10178,858,9320,CREDIT_CARD,CP002,2,1,Books,991670,Tier 1,0,0,0,7,3,-0.45130718734070774,0,1,0,0,0,15,Low
O002435,U00859,S007602,2024-02-20 15:00:00,5364,744,4620,DEBIT_CARD,NO_COUPON,4,9,Books,240075,Tier 3,0,0,0,4,6,-2.1433053489297214,1,0,0,0,0,14,Low
O002436,U01317,S025364,2024-08-05 07:00:00,13967,479,13488,COD,NO_COUPON,3,4,Fashion,313047,Tier 2,0,0,0,6,19,3.1609455612807573,0,0,1,0,0,21,Low
O002437,U01604,S002796,2024-02-24 00:00:00,2148,131,2017,COD,NO_COUPON,5,7,Electronics,305507,Tier 1,0,0,0,3,8,-0.14774398672459174,0,0,1,1,0,28,Medium
O002438,U00050,S097463,2024-12-11 20:00:00,6881,1025,5856,UPI,CP002,2,3,Books,639002,Tier 3,0,1,1,8,4,-1.5742347008862583,0,0,0,0,0,27,Medium
O002439,U02712,S045265,2024-11-24 11:00:00,2881,114,2767,CREDIT_CARD,CP002,2,8,Fashion,246933,Tier 1,0,0,0,1,7,-0.9710582132538347,1,0,0,0,0,20,Low
O002440,U02579,S072834,2024-05-29 07:00:00,605,480,125,CREDIT_CARD,NO_COUPON,3,4,Home,739985,Tier 2,1,0,0,8,4,1.122850707856176,0,1,0,0,0,26,Medium
O002441,U03132,S003085,2024-09-06 16:00:00,12245,980,11265,CREDIT_CARD,NO_COUPON,2,2,Electronics,980392,Tier 3,0,0,1,5,18,-1.0155995283998034,0,0,0,0,0,11,Low
O002442,U02905,S095866,2024-10-24 06:00:00,6318,1024,5294,DEBIT_CARD,NO_COUPON,4,2,Electronics,889748,Tier 1,0,0,0,8,7,0.3924637523480538,0,0,0,0,0,0,
O002443,U00146,S076647,2024-07-29 05:00:00,10386,330,10056,COD,NO_COUPON,4,8,Fashion,833955,Tier 2,0,0,0,4,1,0.5997561051300255,1,0,1,1,0,33,Medium
O002444,U00915,S000732,2024-12-06 23:00:00,10425,1600,8825,UPI,NO_COUPON,1,8,Home,529473,Tier 1,0,0,0,2,5,-0.3467269856040022,1,0,0,1,1,43,Medium
O002445,U03041,S001130,2024-01-24 18:00:00,881,941,-60,CREDIT_CARD,NO_COUPON,3,1,Books,644998,Tier 3,1,0,2,4,10,-0.7249653066457159,0,0,0,0,0,23,Low
O002446,U01463,S028023,2024-03-06 13:00:00,11428,954,10474,UPI,NO_COUPON,2,6,Home,547649,Tier 2,0,0,0,8,14,0.22164553352357155,0,0,0,0,0,3,Low
O002447,U02290,S001606,2024-02-22 09:00:00,4856,1994,2862,UPI,NO_COUPON,5,9,Electronics,207896,Tier 1,1,0,1,1,1,0.5605729759930002,1,0,0,0,0,35,Medium
O002448,U00581,S077507,2024-04-05 15:00:00,6418,1660,4758,COD,CP002,4,9,Fashion,904009,Tier 1,0,0,0,5,12,-1.600728768223277,1,1,1,0,0,30,Medium
O002449,U02735,S044131,2024-02-08 07:00:00,1816,767,1049,CREDIT_CARD,NO_COUPON,3,2,Home,301602,Tier 2,1,1,0,6,19,-2.1882750265924313,0,0,0,0,0,38,Medium
O002450,U01585,S029266,2024-02-11 14:00:00,5954,390,5564,UPI,NO_COUPON,3,8,Books,419265,Tier 2,0,1,0,4,2,1.1284081574713893,1,0,0,0,0,38,Medium
O002451,U00483,S032331,2024-04-13 12:00:00,11394,833,10561,CREDIT_CARD,NO_COUPON,4,8,Home,560249,Tier 2,0,0,0,4,14,0.5804860014411406,1,0,0,0,1,30,Medium
O002452,U03180,S068470,2024-07-22 07:00:00,13607,142,13465,CREDIT_CARD,NO_COUPON,1,4,Home,764802,Tier 1,0,0,0,4,3,0.3187813448622402,0,0,0,0,0,17,Low
O002453,U01250,S015188,2024-10-08 11:00:00,4574,327,4247,CREDIT_CARD,NO_COUPON,3,4,Fashion,420360,Tier 2,0,0,0,3,19,-0.7559534049932966,0,0,0,0,0,16,Low
O002454,U00673,S025792,2024-02-12 18:00:00,5304,1781,3523,UPI,CP002,2,5,Fashion,364554,Tier 1,1,0,0,5,3,1.1222154574827066,0,0,0,0,0,23,Low
O002455,U00631,S090437,2024-04-19 17:00:00,1406,627,779,COD,CP001,5,7,Electronics,603262,Tier 3,1,0,0,6,13,1.1050080141766296,0,0,1,0,0,37,Medium
O002456,U02709,S070611,2024-08-24 03:00:00,8121,376,7745,COD,NO_COUPON,5,1,Fashion,912586,Tier 1,0,1,0,3,17,0.06153538329726186,0,0,1,1,0,38,Medium
O002457,U00662,S091963,2024-11-14 16:00:00,1162,1838,-676,UPI,CP001,4,9,Home,174202,Tier 2,1,0,1,3,3,-0.296810363684652,1,0,0,0,0,37,Medium
O002458,U02853,S039868,2024-04-24 08:00:00,14107,89,14018,DEBIT_CARD,NO_COUPON,3,3,Books,620386,Tier 1,0,0,0,9,14,0.382794420131391,0,0,0,0,0,8,Low
O002459,U02467,S000894,2024-06-15 00:00:00,7218,807,6411,CREDIT_CARD,CP001,5,4,Electronics,545934,Tier 2,0,0,2,2,2,0.26275910656571994,0,1,0,1,1,48,Medium
O002460,U00988,S099695,2024-07-17 06:00:00,9154,1020,8134,CREDIT_CARD,NO_COUPON,3,7,Fashion,687734,Tier 3,0,0,0,6,13,-0.5944468211822316,0,0,0,0,0,10,Low
O002461,U01547,S019774,2024-01-07 07:00:00,11594,1065,10529,COD,CP001,4,5,Home,532911,Tier 2,0,0,1,8,9,-1.5829730334009153,0,0,1,0,0,33,Medium
O002462,U00650,S004240,2024-12-01 02:00:00,13372,1970,11402,UPI,NO_COUPON,1,5,Home,246493,Tier 2,0,0,0,8,10,0.24198062919328023,0,0,0,1,0,21,Low
O002463,U00969,S020864,2024-05-17 17:00:00,1442,1058,384,UPI,NO_COUPON,5,1,Electronics,121008,Tier 3,1,1,0,1,8,-0.15761851722847792,0,1,0,0,0,40,Medium
O002464,U02638,S051416,2024-07-31 20:00:00,8849,1011,7838,DEBIT_CARD,CP001,2,2,Electronics,337838,Tier 2,0,1,0,1,7,0.7049335077283264,0,0,0,0,0,27,Medium
O002465,U01101,S068969,2024-09-10 04:00:00,6915,1517,5398,DEBIT_CARD,NO_COUPON,4,5,Fashion,975033,Tier 1,0,0,0,8,1,1.7015215900707863,0,0,0,1,0,19,Low
O002466,U02557,S060431,2024-12-16 22:00:00,14638,552,14086,COD,NO_COUPON,1,2,Fashion,195788,Tier 3,0,0,0,1,8,-1.2532180166929556,0,0,1,0,0,23,Low
O002467,U00441,S001516,2024-07-03 23:00:00,3809,1876,1933,DEBIT_CARD,NO_COUPON,2,1,Books,532001,Tier 2,1,0,0,3,8,0.46344871285039313,0,0,0,1,0,29,Medium
O002468,U00921,S097207,2024-08-01 06:00:00,1826,123,1703,DEBIT_CARD,NO_COUPON,2,3,Electronics,549168,Tier 1,0,0,0,9,6,-1.4365719466601379,0,0,0,0,0,17,Low
O002469,U00770,S014606,2024-09-05 21:00:00,11409,56,11353,UPI,NO_COUPON,5,1,Electronics,687840,Tier 1,0,0,0,3,18,1.4143264111366474,0,0,0,0,0,11,Low
O002470,U01344,S056241,2024-01-04 23:00:00,11360,805,10555,UPI,CP003,3,8,Home,107005,Tier 2,0,0,0,2,4,-0.9864650429256003,1,0,0,1,0,24,Low
O002471,U01827,S005587,2024-05-30 15:00:00,11260,1479,9781,DEBIT_CARD,NO_COUPON,4,8,Books,480383,Tier 1,0,0,0,1,11,-0.7236194814904986,1,0,0,0,0,17,Low
O002472,U00263,S031187,2024-07-29 09:00:00,12084,234,11850,COD,CP002,2,8,Fashion,736701,Tier 3,0,0,1,1,16,-0.5804187272117166,1,0,1,0,0,42,Medium
O002473,U01578,S026929,2024-09-15 02:00:00,2606,607,1999,DEBIT_CARD,CP003,5,7,Books,678025,Tier 3,0,0,0,3,12,0.2789889819674628,0,0,0,1,1,28,Medium
O002474,U02685,S098265,2024-07-09 16:00:00,14169,391,13778,COD,NO_COUPON,1,7,Books,393955,Tier 1,0,0,1,6,4,0.2962344125387917,0,1,1,0,0,37,Medium
O002475,U02507,S083088,2024-05-17 16:00:00,5299,1515,3784,DEBIT_CARD,NO_COUPON,2,2,Home,333833,Tier 1,0,0,2,7,9,0.6015969158330143,0,1,0,0,0,15,Low
O002476,U00999,S087030,2024-12-15 16:00:00,9339,969,8370,UPI,CP001,1,9,Electronics,460031,Tier 1,0,0,0,6,1,1.233035070904305,1,0,0,0,1,35,Medium
O002477,U00700,S020712,2024-12-21 20:00:00,12014,1854,10160,UPI,CP003,4,7,Electronics,323803,Tier 1,0,1,0,6,6,-0.2906536704370563,0,0,0,0,0,14,Low
O002478,U02350,S054963,2024-12-08 05:00:00,3438,1366,2072,COD,NO_COUPON,5,5,Electronics,699010,Tier 1,1,0,1,9,1,-0.6656858691399888,0,0,1,1,0,37,Medium
O002479,U01604,S020040,2024-12-10 21:00:00,2983,1667,1316,DEBIT_CARD,NO_COUPON,1,4,Fashion,543136,Tier 3,1,0,0,4,8,-0.9381673159765136,0,0,0,0,0,29,Medium
O002480,U01242,S036562,2024-01-20 16:00:00,12933,1199,11734,DEBIT_CARD,CP001,3,8,Electronics,911552,Tier 2,0,0,1,5,13,0.14722427298011592,1,1,0,0,0,21,Low
O002481,U01126,S075484,2024-02-18 09:00:00,11598,51,11547,COD,CP002,1,5,Books,432754,Tier 1,0,0,0,1,19,-0.004034070544407236,0,1,1,0,0,33,Medium
O002482,U02602,S097872,2024-05-14 15:00:00,11717,1573,10144,DEBIT_CARD,CP003,1,6,Books,255738,Tier 1,0,0,0,4,4,-1.3835941615695853,0,0,0,0,0,2,Low
O002483,U02336,S081396,2024-09-25 02:00:00,1875,1501,374,CREDIT_CARD,NO_COUPON,5,4,Electronics,754284,Tier 3,1,0,0,6,7,0.7213671976382663,0,0,0,1,0,22,Low
O002484,U01191,S088659,2024-09-14 15:00:00,8356,488,7868,UPI,NO_COUPON,5,2,Books,736890,Tier 3,0,0,0,7,18,-0.4297553472051744,0,0,0,0,0,2,Low
O002485,U02669,S001578,2024-04-03 05:00:00,10515,1878,8637,UPI,NO_COUPON,2,7,Fashion,972685,Tier 1,0,0,0,2,10,1.5353083006115598,0,0,0,1,0,22,Low
O002486,U01006,S028351,2024-05-13 12:00:00,744,4,740,COD,CP001,1,2,Electronics,933997,Tier 1,0,1,0,6,15,-0.16157978308009305,0,0,1,0,0,27,Medium
O002487,U00036,S033799,2024-11-22 04:00:00,14371,1748,12623,DEBIT_CARD,NO_COUPON,1,7,Fashion,991927,Tier 3,0,0,0,3,13,-1.0771083758049487,0,0,0,1,0,22,Low
O002488,U00744,S097435,2024-11-07 06:00:00,2848,631,2217,COD,NO_COUPON,5,7,Electronics,883586,Tier 1,0,0,0,7,18,0.27556468005932,0,0,1,0,0,14,Low
O002489,U01765,S081418,2024-02-01 16:00:00,9559,1861,7698,CREDIT_CARD,CP002,3,1,Fashion,467996,Tier 3,0,0,0,9,12,1.0484096296213217,0,0,0,0,0,9,Low
O002490,U00353,S010786,2024-09-25 20:00:00,14935,1904,13031,DEBIT_CARD,CP002,5,3,Fashion,905784,Tier 2,0,0,0,4,15,0.42213305715665383,0,0,0,0,0,10,Low
O002491,U01923,S072228,2024-11-11 20:00:00,11553,1232,10321,CREDIT_CARD,CP002,3,3,Fashion,393770,Tier 3,0,1,1,8,8,1.257440755521264,0,0,0,0,0,18,Low
O002492,U00073,S061958,2024-06-04 15:00:00,979,216,763,COD,CP001,5,6,Books,866728,Tier 2,0,0,1,6,11,-0.7751305841516292,0,0,1,0,0,24,Low
O002493,U02696,S065432,2024-11-09 19:00:00,11154,535,10619,UPI,NO_COUPON,4,3,Fashion,586405,Tier 3,0,0,1,3,3,0.6413224689171427,0,0,0,0,0,9,Low
O002494,U01377,S017298,2024-07-28 06:00:00,2435,1365,1070,CREDIT_CARD,NO_COUPON,1,9,Home,458969,Tier 3,1,0,0,3,14,1.2261457069417303,1,0,0,0,0,31,Medium
O002495,U01915,S071895,2024-02-26 10:00:00,14753,1740,13013,DEBIT_CARD,NO_COUPON,3,5,Fashion,758019,Tier 1,0,0,0,3,8,0.35054821172537254,0,0,0,0,0,9,Low
O002496,U01094,S063773,2024-02-23 16:00:00,6257,1424,4833,COD,CP002,4,6,Fashion,231705,Tier 2,0,1,2,4,6,1.0871753569493354,0,0,1,0,0,41,Medium
O002497,U02473,S019582,2024-12-07 04:00:00,12065,1485,10580,COD,CP001,3,6,Fashion,115716,Tier 1,0,0,0,2,1,0.10613540444170214,0,0,1,1,0,19,Low
O002498,U03047,S055193,2024-12-05 15:00:00,11713,737,10976,COD,NO_COUPON,2,8,Fashion,594748,Tier 3,0,0,0,5,10,1.1551747077048076,1,1,1,0,0,35,Medium
O002499,U00708,S001463,2024-09-08 21:00:00,11884,729,11155,UPI,CP003,2,3,Electronics,977768,Tier 1,0,0,0,8,2,0.6969473083792038,0,0,0,0,0,0,
O002500,U01805,S064174,2024-10-30 15:00:00,587,1234,-647,COD,CP002,1,9,Books,248704,Tier 1,1,0,1,7,8,-0.3018704989221688,1,0,1,0,0,39,Medium
O002501,U02609,S015512,2024-01-06 01:00:00,9932,1049,8883,COD,CP002,4,7,Books,903798,Tier 2,0,0,0,9,14,-0.3641497672431751,0,0,1,1,0,28,Medium
O002502,U02876,S076107,2024-07-09 13:00:00,9264,1275,7989,UPI,NO_COUPON,4,6,Books,528494,Tier 2,0,0,0,3,1,0.591554943871812,0,0,0,0,0,1,Low
